price,model_year,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,brand,car_model
6900,2014,excellent,4,hybrid,141000.0,automatic,sedan,silver,0,2018-07-03,27,kia,soul
9500,2012,excellent,6,hybrid,76700.0,automatic,mini-van,red,0,2019-02-07,43,chrysler,town & country
13500,2013,excellent,8,hybrid,127000.0,automatic,truck,unknown,1,2019-03-25,74,ford,f150
16000,1967,excellent,8,hybrid,38000.0,automatic,coupe,green,0,2019-03-07,26,ford,mustang
2700,2001,excellent,6,hybrid,106000.0,automatic,truck,unknown,1,2018-10-26,39,dodge,dakota
7000,2008,excellent,8,hybrid,180000.0,automatic,truck,white,0,2019-04-08,14,ford,f250 sd
1500,2001,fair,6,hybrid,250000.0,automatic,sedan,silver,0,2018-08-30,53,toyota,camry
3300,2009,fair,6,hybrid,169000.0,automatic,SUV,green,0,2018-10-31,59,gmc,acadia
6995,2010,excellent,4,hybrid,155134.0,automatic,sedan,silver,0,2019-03-21,49,honda,accord
7495,2007,excellent,6,hybrid,93136.0,automatic,sedan,white,0,2018-05-08,19,toyota,camry
4495,2005,excellent,4,hybrid,163594.0,automatic,sedan,silver,0,2018-08-11,32,toyota,camry
9999,2001,good,6,hybrid,58000.0,automatic,van,unknown,0,2018-11-17,9,dodge,grand caravan
5500,2001,good,6,hybrid,149000.0,automatic,SUV,white,1,2018-11-17,19,jeep,cherokee
4500,2011,excellent,4,hybrid,90000.0,manual,sedan,black,0,2018-11-15,16,honda,civic
3200,2008,excellent,4,hybrid,121326.0,automatic,sedan,unknown,0,2019-02-17,133,nissan,sentra
6400,2008,excellent,4,hybrid,142836.0,other,hatchback,unknown,0,2019-04-08,19,toyota,prius
10000,2013,excellent,4,hybrid,93300.0,automatic,truck,white,0,2019-04-03,37,toyota,tacoma
24250,1965,excellent,8,hybrid,77757.0,automatic,coupe,unknown,0,2019-02-17,113,ford,mustang
1,2012,excellent,6,hybrid,113400.0,automatic,mini-van,grey,0,2018-12-20,3,honda,odyssey
4400,2007,excellent,4,hybrid,162000.0,automatic,sedan,blue,0,2019-02-09,29,honda,civic
7980,2010,good,4,hybrid,131660.0,automatic,SUV,grey,1,2018-09-29,78,chevrolet,equinox
9890,2012,good,6,hybrid,100789.0,automatic,coupe,black,0,2018-06-09,18,ford,mustang
26975,2016,like new,8,hybrid,44363.0,automatic,truck,unknown,1,2019-02-11,54,gmc,sierra 1500
19475,2008,excellent,8,hybrid,125792.0,automatic,truck,black,1,2019-01-15,22,chevrolet,silverado 2500hd
10000,1997,good,8,hybrid,247000.0,automatic,truck,white,1,2018-11-04,24,ford,f250 sd
3500,2003,good,4,hybrid,182000.0,automatic,SUV,blue,0,2019-01-07,71,toyota,highlander
3200,2006,excellent,4,hybrid,158000.0,automatic,coupe,black,0,2018-06-10,19,honda,civic
5200,2006,good,4,hybrid,200000.0,manual,sedan,unknown,1,2018-12-19,49,subaru,impreza
2500,2003,good,8,hybrid,203000.0,automatic,truck,silver,1,2018-08-26,8,chevrolet,silverado
5300,2008,excellent,4,hybrid,64000.0,automatic,coupe,brown,0,2018-12-10,23,honda,civic
1900,2002,fair,4,hybrid,195000.0,automatic,coupe,red,0,2018-05-31,53,honda,civic
2999,2006,good,5,hybrid,180000.0,manual,sedan,blue,0,2018-12-17,44,hyundai,sonata
49750,2016,excellent,6,hybrid,47020.0,automatic,truck,silver,1,2018-08-13,3,ram,3500
49750,2016,excellent,6,hybrid,47020.0,automatic,truck,unknown,1,2018-07-15,23,ram,3500
6998,2007,excellent,6,hybrid,139286.0,automatic,SUV,red,0,2018-10-26,31,ford,edge
38000,2015,good,6,hybrid,49000.0,automatic,truck,white,1,2019-02-06,43,ram,3500
11990,2016,excellent,6,hybrid,100300.0,automatic,mini-van,silver,0,2018-10-16,19,chrysler,town & country
5800,2013,excellent,4,hybrid,89000.0,automatic,sedan,silver,0,2018-11-15,7,volkswagen,jetta
900,1996,fair,6,hybrid,250000.0,automatic,wagon,black,1,2018-07-11,48,jeep,cherokee
20500,2006,excellent,6,hybrid,71500.0,automatic,offroad,blue,1,2018-07-10,63,jeep,wrangler unlimited
8998,2012,excellent,4,hybrid,138800.0,automatic,sedan,black,0,2018-09-25,47,toyota,camry
29998,2015,excellent,8,hybrid,42964.0,automatic,truck,black,1,2018-06-13,53,ford,f150
1478,2011,excellent,8,hybrid,0.0,automatic,truck,red,0,2019-01-02,13,ford,f150
1850,2014,excellent,8,hybrid,142483.0,automatic,truck,brown,1,2018-12-10,34,ram,1500
7995,2008,excellent,6,hybrid,132417.0,automatic,SUV,grey,0,2018-07-17,44,hyundai,santa fe
3500,2009,good,4,hybrid,106330.0,automatic,sedan,unknown,0,2018-05-27,41,hyundai,sonata
5000,2010,excellent,6,hybrid,126000.0,automatic,sedan,red,0,2019-02-08,20,chrysler,300
4994,2012,good,4,hybrid,110884.0,automatic,sedan,grey,0,2019-02-19,24,ford,focus
3200,2004,good,8,hybrid,184656.0,automatic,SUV,black,1,2019-03-05,21,chevrolet,tahoe
14495,2011,excellent,8,hybrid,186242.0,automatic,truck,unknown,1,2018-08-27,45,chevrolet,silverado 2500hd
3000,2006,good,4,hybrid,172431.0,automatic,sedan,silver,0,2018-09-20,26,volkswagen,jetta
5999,2011,good,4,hybrid,145488.0,automatic,SUV,white,0,2018-10-12,37,honda,crv
10995,2013,excellent,4,hybrid,143707.0,automatic,wagon,blue,1,2018-12-27,40,subaru,outback
10774,2016,good,4,hybrid,119037.0,automatic,sedan,black,0,2018-10-06,10,toyota,camry
1550,2001,good,6,hybrid,137962.0,automatic,sedan,white,0,2018-08-23,13,ford,taurus
11950,2014,like new,6,hybrid,71580.0,manual,coupe,red,0,2019-01-30,49,ford,mustang
5500,2009,good,8,hybrid,244560.0,automatic,truck,white,1,2018-07-16,32,ford,f150
12000,2003,good,6,hybrid,90100.0,automatic,SUV,unknown,1,2018-10-27,36,jeep,wrangler
18500,2010,excellent,6,hybrid,155000.0,automatic,SUV,white,1,2019-04-02,49,toyota,tacoma
18000,2018,excellent,4,hybrid,20000.0,automatic,SUV,red,1,2018-11-04,103,subaru,forester
2800,1996,good,4,hybrid,200000.0,manual,truck,unknown,0,2018-08-26,37,ford,ranger
5975,2007,excellent,6,hybrid,113000.0,automatic,SUV,red,0,2018-06-07,63,ford,explorer
7500,2006,good,8,hybrid,221860.0,automatic,truck,silver,1,2018-05-23,99,toyota,tundra
25998,2018,excellent,6,hybrid,36233.0,automatic,SUV,white,0,2019-04-15,7,hyundai,santa fe
3300,1999,fair,6,hybrid,216000.0,automatic,SUV,green,1,2019-01-01,10,jeep,cherokee
18000,2013,excellent,6,hybrid,67500.0,automatic,SUV,unknown,1,2019-01-18,12,toyota,highlander
28498,2017,excellent,6,hybrid,21475.0,automatic,SUV,white,0,2018-12-31,46,ford,explorer
10000,1973,good,8,hybrid,55000.0,automatic,coupe,blue,0,2018-09-21,45,chevrolet,corvette
8650,2010,excellent,4,hybrid,175290.0,automatic,SUV,unknown,0,2019-03-30,16,honda,crv
18990,2015,good,8,hybrid,68911.0,automatic,truck,white,0,2018-08-09,8,ford,f250 sd
12500,2012,excellent,6,hybrid,96235.0,automatic,SUV,grey,1,2019-01-30,30,jeep,grand cherokee
5900,2012,good,4,hybrid,127000.0,automatic,sedan,silver,0,2018-05-21,60,toyota,corolla
2600,2001,fair,6,hybrid,250000.0,automatic,truck,red,0,2019-04-02,51,ford,ranger
20600,2016,good,6,hybrid,71490.0,automatic,SUV,unknown,1,2018-07-13,43,buick,enclave
13200,2018,good,4,hybrid,77708.0,automatic,SUV,unknown,0,2019-03-22,53,chevrolet,equinox
9600,2010,good,8,hybrid,250825.0,automatic,truck,unknown,1,2018-11-11,35,ford,f150
3700,2007,good,6,hybrid,173187.0,automatic,SUV,white,1,2018-12-10,51,ford,explorer
11000,2014,like new,4,hybrid,99500.0,automatic,SUV,black,0,2019-01-03,45,hyundai,santa fe
25648,2018,excellent,4,hybrid,10922.0,automatic,convertible,black,0,2018-10-03,20,ford,mustang
7900,1985,excellent,8,hybrid,74000.0,automatic,coupe,red,0,2018-08-15,66,chevrolet,corvette
5000,1994,good,6,hybrid,184000.0,manual,SUV,black,1,2018-05-13,21,toyota,4runner
5988,2007,excellent,4,hybrid,238385.0,automatic,sedan,blue,0,2018-07-27,33,honda,civic
11900,2018,good,4,hybrid,86000.0,automatic,SUV,blue,0,2019-03-30,39,chevrolet,equinox
6950,2008,excellent,6,hybrid,153592.0,automatic,mini-van,unknown,0,2018-05-14,25,honda,odyssey
5995,2006,good,6,hybrid,179446.0,automatic,van,unknown,0,2018-05-25,31,honda,odyssey
18999,2018,good,4,hybrid,5274.0,automatic,SUV,silver,1,2018-12-08,20,chevrolet,equinox
13495,2016,like new,4,hybrid,47250.0,automatic,sedan,unknown,0,2019-03-22,44,toyota,camry
5250,2013,excellent,4,hybrid,138400.0,automatic,sedan,grey,0,2019-01-16,21,hyundai,sonata
28900,2018,good,8,hybrid,1574.0,automatic,truck,white,1,2018-10-21,33,chevrolet,silverado 1500
25900,2018,good,6,hybrid,9949.0,automatic,SUV,green,1,2018-06-25,8,chevrolet,traverse
5699,2012,excellent,4,hybrid,102812.0,manual,sedan,blue,0,2018-08-26,22,nissan,sentra
19600,2015,like new,6,hybrid,70424.0,automatic,truck,white,1,2018-12-17,61,chevrolet,silverado
15000,2012,like new,6,hybrid,92200.0,manual,convertible,black,1,2018-12-25,46,jeep,wrangler
16800,2014,excellent,8,hybrid,108000.0,automatic,truck,unknown,1,2018-10-19,40,gmc,sierra 1500
7500,2006,good,8,hybrid,221860.0,automatic,truck,silver,1,2018-09-20,35,toyota,tundra
11000,1999,excellent,6,hybrid,269690.0,manual,SUV,green,1,2018-10-06,39,toyota,4runner
6997,2010,good,4,hybrid,114159.0,automatic,sedan,unknown,0,2018-09-09,54,toyota,corolla
11997,2015,good,4,hybrid,100426.0,automatic,sedan,black,0,2018-05-08,33,toyota,camry
29500,2016,excellent,6,hybrid,89600.0,automatic,SUV,grey,1,2019-01-13,40,toyota,4runner
5499,2011,like new,6,hybrid,108000.0,automatic,SUV,black,0,2019-03-21,25,ford,escape
28995,2015,excellent,8,hybrid,39592.0,automatic,truck,grey,1,2018-08-15,23,ram,1500
22995,2010,excellent,6,hybrid,186568.0,automatic,truck,silver,1,2018-09-05,15,ram,2500
995,2005,excellent,6,hybrid,98210.0,automatic,SUV,black,0,2018-08-05,30,nissan,murano
27995,2014,excellent,8,hybrid,102235.0,automatic,truck,black,1,2019-01-06,35,ram,3500
1495,2013,excellent,4,hybrid,98214.0,automatic,sedan,black,0,2018-09-07,60,toyota,corolla
22995,2014,excellent,8,hybrid,71808.0,automatic,truck,unknown,1,2018-08-31,7,ford,f150
28995,2012,excellent,8,hybrid,174772.0,automatic,truck,white,1,2018-07-07,15,ford,f350 sd
26300,2015,good,8,hybrid,38415.0,automatic,coupe,silver,0,2019-01-03,115,ford,mustang gt coupe 2d
8975,2011,good,6,hybrid,122000.0,automatic,SUV,white,1,2018-09-23,14,jeep,grand cherokee
9750,2007,good,8,hybrid,193799.0,automatic,truck,grey,1,2019-04-01,11,chevrolet,silverado 1500
10988,2013,excellent,8,hybrid,181148.0,automatic,truck,unknown,0,2018-07-18,34,chevrolet,silverado 1500
29950,2018,like new,6,hybrid,26400.0,automatic,truck,silver,1,2018-09-16,49,toyota,tacoma
7995,2011,good,6,hybrid,148810.0,automatic,sedan,white,0,2018-09-21,42,chevrolet,impala
10999,2011,good,8,hybrid,160966.0,automatic,truck,red,1,2018-07-03,20,ram,1500
15000,2006,good,6,hybrid,275000.0,automatic,truck,unknown,1,2018-12-29,36,ram,2500
1800,2004,excellent,4,hybrid,150.0,automatic,sedan,black,0,2018-10-12,9,ford,focus
26500,2014,like new,6,hybrid,37000.0,automatic,offroad,red,1,2018-10-01,49,jeep,wrangler
4500,1995,good,6,hybrid,194000.0,automatic,SUV,blue,1,2018-07-03,29,jeep,cherokee
18900,2013,good,6,hybrid,94560.0,automatic,truck,grey,1,2019-04-11,21,toyota,tacoma
3500,2002,good,8,hybrid,161249.0,automatic,SUV,black,1,2018-12-03,96,jeep,grand cherokee
22000,2014,excellent,6,hybrid,124853.0,automatic,SUV,red,1,2018-12-22,20,toyota,4runner
9990,2015,good,4,hybrid,54802.0,automatic,sedan,silver,0,2018-09-30,11,ford,focus
24000,2017,excellent,6,hybrid,73450.0,automatic,SUV,silver,1,2018-05-31,37,toyota,4runner
10995,2010,excellent,8,hybrid,174797.0,automatic,SUV,custom,1,2019-02-20,2,chevrolet,suburban
14995,2007,good,8,hybrid,240000.0,automatic,truck,brown,1,2018-12-10,6,chevrolet,silverado 2500hd
7500,2011,excellent,4,hybrid,79919.0,automatic,SUV,black,0,2019-04-12,57,chevrolet,equinox
8950,2015,good,4,hybrid,90770.0,automatic,sedan,black,0,2018-12-19,7,ford,fusion
13500,2016,good,4,hybrid,60035.0,automatic,sedan,custom,0,2019-02-20,13,toyota,camry
8450,2010,good,8,hybrid,189725.0,automatic,truck,grey,0,2019-02-24,85,ram,1500
8225,2014,like new,4,hybrid,106145.0,automatic,SUV,silver,1,2019-04-01,164,kia,sorento
30300,2017,good,6,hybrid,30339.0,automatic,truck,unknown,1,2019-02-03,44,ford,f150 supercrew cab xlt
4999,2005,excellent,4,hybrid,133000.0,automatic,sedan,red,0,2018-06-12,54,toyota,camry le
39995,2015,excellent,8,hybrid,93036.0,automatic,truck,white,1,2019-02-08,6,chevrolet,silverado 2500hd
14995,2005,excellent,8,hybrid,193380.0,automatic,truck,grey,1,2018-10-31,18,chevrolet,silverado 2500hd
18995,2012,excellent,6,hybrid,297020.0,automatic,truck,silver,1,2018-11-27,20,ram,3500
15995,2011,excellent,8,hybrid,94889.0,automatic,truck,silver,0,2018-05-18,12,gmc,sierra 1500
19995,2013,excellent,8,hybrid,104901.0,automatic,SUV,black,1,2018-11-19,25,ford,expedition
15995,2014,excellent,8,hybrid,129075.0,automatic,truck,white,1,2018-10-03,37,ford,f150
11000,2015,excellent,4,hybrid,36000.0,automatic,sedan,red,0,2018-11-11,68,nissan,altima
400,2006,good,6,hybrid,103.0,automatic,sedan,silver,0,2018-10-11,49,ford,taurus
6995,2013,good,6,hybrid,126985.0,automatic,sedan,black,0,2018-07-29,40,chevrolet,impala
38000,2015,good,6,hybrid,49000.0,automatic,truck,unknown,1,2018-09-08,17,ram,3500
29500,2016,excellent,6,hybrid,89600.0,automatic,SUV,grey,1,2018-12-03,93,toyota,4runner
25150,2015,excellent,6,hybrid,53350.0,automatic,truck,white,1,2018-07-16,16,toyota,tacoma
7495,2007,good,6,hybrid,97349.0,automatic,van,custom,0,2018-09-17,38,honda,odyssey
14995,2013,good,8,hybrid,177973.0,automatic,SUV,unknown,1,2018-07-27,17,chevrolet,tahoe
11995,2010,good,8,hybrid,161683.0,automatic,truck,white,0,2018-12-29,23,ford,f150
22900,2012,excellent,6,hybrid,105556.0,automatic,SUV,unknown,1,2019-04-19,24,toyota,4runner
4500,2004,good,6,hybrid,134239.0,automatic,truck,red,0,2018-07-28,40,ford,ranger
8500,1984,good,8,hybrid,10000.0,automatic,truck,unknown,1,2018-07-25,51,gmc,sierra
16950,2008,excellent,8,hybrid,207597.0,automatic,truck,red,0,2018-05-27,6,chevrolet,silverado 2500hd
1000,2005,good,4,hybrid,205826.0,automatic,sedan,unknown,0,2018-12-17,22,honda,civic
5500,2009,excellent,6,hybrid,188721.0,automatic,sedan,blue,0,2018-08-22,52,nissan,maxima
7900,2000,good,6,hybrid,171190.0,manual,SUV,green,1,2018-09-03,4,toyota,4runner
3200,1999,good,6,hybrid,258990.0,automatic,SUV,green,1,2018-07-21,42,toyota,4runner
14000,2011,good,6,hybrid,161100.0,automatic,SUV,black,1,2018-05-17,13,toyota,4runner
7500,2001,good,8,hybrid,188730.0,automatic,truck,grey,1,2018-10-09,38,toyota,tundra
9995,2013,excellent,8,hybrid,189753.0,automatic,truck,red,1,2018-09-15,96,ram,1500
5975,2007,excellent,6,hybrid,113000.0,automatic,SUV,unknown,0,2018-07-14,40,ford,explorer
2800,2006,excellent,6,hybrid,182000.0,automatic,truck,unknown,1,2019-03-27,14,jeep,liberty
9650,2013,excellent,4,hybrid,99140.0,automatic,sedan,black,0,2019-02-04,9,honda,civic lx
12900,1998,excellent,6,hybrid,105096.0,manual,SUV,green,1,2019-04-01,85,jeep,wrangler
11250,2004,good,6,hybrid,117465.0,automatic,SUV,white,1,2018-05-25,55,jeep,wrangler
6250,2011,excellent,4,hybrid,180879.0,automatic,SUV,black,0,2018-11-12,42,nissan,rogue
9995,2012,excellent,6,hybrid,93608.0,other,coupe,blue,0,2018-06-12,33,nissan,altima
13500,2016,good,4,hybrid,60035.0,automatic,sedan,unknown,0,2018-05-07,66,toyota,camry
9995,2013,excellent,4,hybrid,99577.0,automatic,SUV,white,1,2018-06-11,79,subaru,outback
5450,2003,excellent,4,hybrid,138000.0,automatic,wagon,silver,1,2018-07-25,11,subaru,outback
5995,2010,excellent,4,hybrid,144000.0,automatic,sedan,red,0,2018-07-24,48,toyota,corolla
13750,2012,excellent,4,hybrid,40000.0,automatic,sedan,silver,0,2018-12-10,81,toyota,camry
12995,2014,excellent,4,hybrid,124000.0,automatic,SUV,brown,1,2018-07-02,33,honda,crv
13450,2005,excellent,6,hybrid,113000.0,automatic,SUV,green,1,2019-01-30,27,jeep,wrangler
10200,2012,like new,6,hybrid,14000.0,automatic,sedan,black,0,2019-01-28,50,chrysler,300
32500,2017,like new,8,hybrid,3800.0,automatic,coupe,blue,0,2018-07-10,15,chevrolet,camaro
20000,2011,like new,8,hybrid,155000.0,automatic,truck,black,1,2018-12-30,38,ford,f150
15800,2010,good,8,hybrid,130500.0,automatic,truck,white,1,2018-05-09,56,chevrolet,silverado
4500,2007,excellent,6,hybrid,156341.0,automatic,truck,black,0,2018-06-12,23,ram,1500
9799,2015,excellent,4,hybrid,56000.0,automatic,sedan,grey,0,2018-08-08,36,nissan,altima
34000,2017,excellent,6,hybrid,28000.0,automatic,SUV,red,1,2018-08-25,29,toyota,4runner
6900,2012,excellent,8,hybrid,217860.0,automatic,SUV,silver,1,2019-04-13,23,ford,expedition
7995,2014,excellent,6,hybrid,108721.0,automatic,sedan,grey,0,2018-06-30,17,dodge,charger
20995,2010,excellent,8,hybrid,141478.0,automatic,truck,black,1,2019-01-24,41,ford,f350 sd
34995,2014,excellent,8,hybrid,95242.0,automatic,truck,white,1,2019-02-25,60,ford,f250 sd
26995,2014,excellent,6,hybrid,73522.0,automatic,SUV,grey,1,2018-12-16,53,jeep,wrangler
33995,2016,excellent,6,hybrid,84939.0,automatic,truck,white,1,2018-06-26,65,ford,f150
6250,2011,excellent,4,hybrid,180879.0,automatic,SUV,black,0,2019-04-05,9,nissan,rogue
4900,2007,good,4,hybrid,119000.0,automatic,hatchback,silver,0,2018-11-08,16,toyota,prius
12495,2013,excellent,4,hybrid,0.0,automatic,wagon,grey,0,2018-09-21,27,honda,crv
8999,2015,excellent,4,hybrid,136930.0,automatic,sedan,black,0,2018-09-15,24,nissan,altima
4000,2002,good,4,hybrid,161000.0,manual,sedan,unknown,0,2019-02-20,45,volkswagen,jetta
3800,2001,excellent,4,hybrid,162173.0,automatic,sedan,blue,0,2018-05-13,8,honda,civic
4998,1992,good,8,hybrid,229425.0,automatic,truck,unknown,1,2019-01-13,39,ford,f150
2995,2004,good,6,hybrid,130156.0,automatic,SUV,red,1,2019-03-18,17,jeep,grand cherokee
1300,2010,good,4,hybrid,143224.0,automatic,SUV,grey,1,2018-06-13,10,nissan,rogue
5999,2009,good,6,hybrid,146327.0,automatic,SUV,unknown,1,2019-01-24,58,hyundai,santa fe
25900,2013,excellent,6,hybrid,41100.0,automatic,mini-van,red,0,2018-06-23,19,dodge,grand caravan
26000,2006,excellent,8,hybrid,128353.0,automatic,truck,silver,1,2018-08-30,9,gmc,sierra 2500hd
5999,2006,good,6,hybrid,162790.0,automatic,sedan,black,0,2018-12-13,36,acura,tl
2000,2014,good,6,hybrid,139768.0,automatic,van,red,0,2018-07-17,25,toyota,sienna
1100,2004,good,4,hybrid,145000.0,automatic,sedan,grey,0,2019-04-18,82,nissan,altima
1500,2012,excellent,4,hybrid,120924.0,automatic,sedan,grey,0,2019-04-12,52,honda,accord
8995,2012,good,6,hybrid,123000.0,automatic,mini-van,silver,0,2018-11-01,90,honda,odyssey
5900,2010,excellent,4,hybrid,153000.0,automatic,sedan,silver,0,2019-03-07,20,toyota,camry le
22900,2018,good,6,hybrid,24402.0,other,truck,blue,1,2018-12-04,32,nissan,frontier crew cab sv
5995,2009,excellent,4,hybrid,130000.0,automatic,sedan,unknown,0,2018-05-23,33,toyota,camry
5500,1995,good,8,hybrid,163475.0,automatic,truck,green,1,2018-06-18,25,ford,f250
4600,1997,excellent,8,hybrid,119000.0,automatic,truck,red,1,2019-01-05,22,ford,f250
4000,2000,good,4,hybrid,240000.0,manual,truck,green,1,2019-01-28,56,toyota,tacoma
27800,2016,good,6,hybrid,47570.0,other,truck,white,1,2019-04-07,13,ford,f150 supercrew cab xlt
11995,2002,excellent,6,hybrid,86000.0,manual,SUV,red,1,2018-09-10,17,jeep,wrangler
6995,2005,excellent,4,hybrid,113000.0,automatic,wagon,green,1,2018-09-19,59,subaru,outback
13995,2004,excellent,6,hybrid,75000.0,manual,SUV,silver,1,2018-09-19,61,jeep,wrangler
13750,2012,excellent,4,hybrid,40000.0,automatic,sedan,silver,0,2018-07-22,20,toyota,camry
6500,2001,fair,8,hybrid,215.0,automatic,truck,black,0,2018-06-12,18,ford,f350
5495,2008,excellent,6,hybrid,118954.0,automatic,sedan,unknown,0,2018-08-02,35,acura,tl
30999,2017,like new,6,hybrid,22500.0,automatic,truck,grey,1,2018-10-23,51,toyota,tacoma
2000,2002,good,4,hybrid,91000.0,automatic,coupe,custom,0,2018-05-15,76,honda,civic
15977,2014,good,6,hybrid,64677.0,automatic,sedan,white,0,2018-05-03,47,chrysler,300
6000,2004,excellent,8,hybrid,185125.0,automatic,truck,grey,1,2019-04-15,6,ford,f150
6500,2012,good,6,hybrid,122000.0,automatic,SUV,blue,0,2018-05-16,42,jeep,liberty
11500,2014,good,4,hybrid,102578.0,automatic,SUV,black,0,2019-03-15,92,kia,sorento
14999,2014,excellent,8,hybrid,127000.0,automatic,truck,grey,1,2019-01-16,55,toyota,tundra
4900,2005,good,8,hybrid,145850.0,automatic,SUV,silver,1,2018-05-20,17,jeep,grand cherokee
4300,2007,good,4,hybrid,118600.0,automatic,hatchback,unknown,0,2018-05-13,51,nissan,versa
10995,2013,good,8,hybrid,224848.0,automatic,truck,unknown,1,2019-03-11,1,ford,f250 sd
5900,2006,excellent,4,hybrid,203142.0,automatic,truck,blue,0,2018-07-07,46,toyota,tacoma
16900,2015,like new,6,hybrid,51843.0,automatic,SUV,white,1,2018-11-18,20,honda,pilot
3200,2000,good,8,hybrid,126000.0,automatic,SUV,black,0,2019-01-21,66,jeep,grand cherokee
6500,2010,good,6,hybrid,145941.0,automatic,sedan,black,0,2018-05-01,35,nissan,maxima
3400,2002,good,6,hybrid,138000.0,automatic,SUV,silver,1,2019-02-19,8,jeep,liberty
5995,2015,good,4,hybrid,141201.0,automatic,sedan,grey,0,2018-10-31,9,hyundai,elantra
15990,2015,good,8,hybrid,73681.0,automatic,truck,red,0,2018-05-29,44,chevrolet,silverado 1500
5995,2006,good,6,hybrid,179446.0,automatic,van,grey,0,2018-06-27,55,honda,odyssey
2500,2004,fair,6,hybrid,206000.0,automatic,sedan,black,0,2018-09-22,59,acura,tl
3000,2008,good,4,hybrid,141000.0,automatic,sedan,unknown,0,2019-03-29,26,ford,focus se
9995,2012,excellent,6,hybrid,93608.0,other,coupe,blue,0,2019-03-22,47,nissan,altima
13500,2016,excellent,6,hybrid,89736.0,automatic,sedan,custom,0,2019-03-19,32,nissan,altima
6995,2007,excellent,6,hybrid,131560.0,automatic,wagon,custom,0,2018-07-21,44,toyota,sienna
